Date,Open,High,Low,Close,Volume,Turnover
01-07-2010,994.9,995.25,966.65,975.9,481954,4.70435E+13
02-07-2010,975,986,965,968.45,379607,3.70389E+13
05-07-2010,970,983.95,967.65,978.05,212689,2.08261E+13
06-07-2010,978.6,996,977,990,742882,7.36097E+13
07-07-2010,990,1003.45,982.05,988.5,767124,7.62327E+13
08-07-2010,997.5,1008.85,991.15,994.75,493563,4.94326E+13
09-07-2010,1016,1016,993.1,996.65,432696,4.32884E+13
12-07-2010,1003.3,1015,995.2,997.95,463014,4.64289E+13
13-07-2010,1004.4,1011,995.7,999.75,430826,4.31789E+13
14-07-2010,1008.6,1023.55,997.4,1001.5,732179,7.41497E+13
15-07-2010,1024.4,1083,1008,1074,2878652,3.01486E+14
16-07-2010,1092.8,1092.8,1051,1057,964287,1.02547E+14
19-07-2010,1050.4,1070,1050.4,1057.95,700483,7.42809E+13
20-07-2010,1061,1066.9,1029.3,1033.35,811905,8.48794E+13
21-07-2010,1040,1047.8,1027.5,1040.2,552101,5.72855E+13
22-07-2010,1041.7,1045.65,1033.15,1038.8,521815,5.4236E+13
23-07-2010,1045.55,1050.7,1031,1036.3,783957,8.14829E+13
26-07-2010,1040,1067.4,1033.3,1061.45,782106,8.23879E+13
27-07-2010,1071,1089,1065.5,1081.8,985307,1.06365E+14
28-07-2010,1088.1,1141,1085,1128.55,1868127,2.08498E+14
29-07-2010,1132.5,1155,1116.25,1127.9,1553767,1.77067E+14
30-07-2010,1129,1143.9,1121,1136.4,526836,5.98422E+13
02-08-2010,1142.1,1145.4,1116.3,1123.85,405766,4.57903E+13
03-08-2010,1129.5,1139.7,1124.75,1129.55,287887,3.25757E+13
04-08-2010,1128.6,1134.75,1116,1128.55,207204,2.33237E+13
05-08-2010,1130.25,1174.5,1129.45,1165.3,1038312,1.20384E+14
06-08-2010,1165.3,1190.95,1162,1179.8,1315573,1.55317E+14
09-08-2010,1185,1223,1177.25,1218,877895,1.057E+14
10-08-2010,1220,1223,1198.2,1203.5,522107,6.29239E+13
11-08-2010,1200,1241.9,1195,1214.3,1417564,1.73101E+14
12-08-2010,1207.4,1231.9,1201.7,1222.95,799994,9.76183E+13
13-08-2010,1226,1243.75,1220,1226.15,479050,5.90725E+13
16-08-2010,1230,1306.55,1226.5,1288.6,1496439,1.89355E+14
17-08-2010,1295,1311,1256.65,1263.75,1729701,2.21513E+14
18-08-2010,1271.9,1286.35,1228,1239.65,1365242,1.70651E+14
19-08-2010,1239,1261.6,1231.55,1246.85,989069,1.23316E+14
20-08-2010,1238.65,1253,1218.5,1227.7,850754,1.0482E+14
23-08-2010,1235.95,1274.8,1231,1260.65,1335378,1.68073E+14
24-08-2010,1265,1268.7,1218,1230.1,655562,8.07062E+13
25-08-2010,1228,1244.5,1212.1,1219,604484,7.41439E+13
26-08-2010,1215,1227,1202,1207.65,1067419,1.29581E+14
27-08-2010,1201.75,1237,1200.25,1208.35,570297,6.96208E+13
30-08-2010,1222.4,1232.15,1200,1207.85,450430,5.47227E+13
31-08-2010,1201.4,1225.45,1200,1202.6,1388260,1.67279E+14
01-09-2010,1212.35,1215.8,1193,1199.25,958134,1.1513E+14
02-09-2010,1213.9,1223.7,1200,1203.45,844940,1.02393E+14
03-09-2010,1210,1222.4,1206.35,1214.5,441748,5.37027E+13
06-09-2010,1221,1225,1206,1211.25,517393,6.27837E+13
07-09-2010,1218,1222,1186,1192.55,575590,6.94431E+13
